age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,past_num_of_claims,witness_present,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported,accident_site_Local,accident_site_Parking Lot,channel_Online,channel_Phone,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,claim_day_of_week_Mon,claim_day_of_week_Sat,claim_day_of_week_Sun,claim_day_of_week_Thu,claim_day_of_week_Tue,claim_day_of_week_Wed,vehicle_category_Large,vehicle_category_Medium
36,0,1,86,57337.6,1,1,0,0,1,100,0,4.0,7777.96,21058.89,4943.98,1000,1361.45,11.74,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
42,0,1,65,87097.6,1,0,0,0,1,35,0,5.0,14928.91,15003.32,2861.36,2000,1188.51,9.57,7,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
56,0,1,67,25468.8,1,1,1,0,0,99,0,5.0,48756.57,12878.27,4797.74,2000,1101.83,12.53,5,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
50,0,1,79,62620.8,1,1,0,1,1,99,1,7.0,14662.25,32010.02,3045.86,500,944.03,11.06,2,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
50,1,1,84,87097.6,0,1,1,0,0,9,1,10.0,7844.77,13810.21,4495.89,1000,1280.88,9.33,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
59,1,0,60,65224.0,0,0,0,0,1,89,0,4.0,24591.18,18876.53,8419.85,1000,1235.14,10.92,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
34,0,0,79,56427.2,1,0,0,3,0,60,1,3.0,10732.7,13667.79,9927.28,1000,1347.04,12.53,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
28,1,1,77,87097.6,1,0,1,3,0,76,0,5.0,15463.81,14548.89,1855.33,1000,1310.8,11.09,5,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
52,1,0,66,25468.8,1,1,0,0,0,28,1,2.0,36439.27,32032.61,3050.15,1000,1436.79,10.6,6,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
41,1,0,90,59419.2,0,1,1,0,0,64,0,6.0,36704.68,24053.0,1985.9,500,1383.49,11.24,2,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
40,1,0,81,59025.6,1,0,0,0,0,50,1,4.0,25078.27,22779.19,6273.11,2000,1356.92,10.2,6,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
44,0,1,89,60545.6,1,0,0,0,0,50,0,4.0,40098.62,32838.79,9930.1,1000,766.19,10.74,4,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
73,1,0,35,68649.6,0,1,0,0,0,1,1,5.0,23626.47,48613.5,2810.87,1000,1060.74,8.62,5,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
57,1,0,76,87097.6,1,1,0,0,0,36,1,3.0,18461.85,13062.19,1846.97,500,1533.71,8.49,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
42,1,1,64,59819.2,0,1,1,0,0,19,0,11.0,12662.87,15488.62,2576.15,500,1093.83,9.67,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
77,1,1,74,87097.6,1,0,0,0,0,49,1,4.0,22581.04,11519.99,5250.28,1000,988.93,10.77,2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
47,1,1,86,25468.8,0,1,0,0,1,70,1,3.0,21281.57,20161.55,2638.66,1000,1331.94,8.88,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
50,1,1,89,62588.8,1,1,0,0,1,2,1,6.0,14833.07,19870.94,2135.66,1000,1361.45,11.11,3,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
35,0,1,88,56897.6,1,0,0,1,0,5,1,5.0,10912.15,22262.41,4364.62,2000,1188.51,10.29,5,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
47,1,0,84,61628.8,1,1,0,0,0,100,1,5.0,11302.88,20126.79,8127.34,1000,840.95,9.61,5,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
35,0,1,73,87097.6,1,0,0,3,0,29,1,7.0,25478.73,15454.09,8099.99,2000,1453.61,8.87,6,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
62,0,0,61,25468.8,1,0,0,1,0,75,0,2.0,16243.35,12727.55,5559.88,500,1672.88,12.08,4,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
49,1,1,69,62264.0,1,0,1,0,0,93,1,5.0,4169.57,20228.73,8491.14,500,1564.43,11.03,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
41,0,1,74,59420.8,1,1,0,0,1,50,1,7.0,27955.16,37366.97,9708.01,1000,1235.14,8.79,3,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
55,0,0,72,64099.2,1,0,0,0,0,33,1,8.0,21521.74,18562.31,7926.07,1000,1347.04,11.34,3,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
43,1,1,83,87097.6,1,1,0,6,0,98,1,5.0,8067.12,12002.67,3458.35,1000,1310.8,8.8,3,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
53,1,1,77,25468.8,1,1,0,0,1,86,0,9.0,26630.47,11767.07,3472.18,1000,1436.79,10.33,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
45,0,1,78,60886.4,1,1,1,0,0,83,1,3.0,8874.94,25115.62,4632.16,500,1383.49,8.2,3,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
46,1,0,73,61270.4,0,0,0,0,0,4,1,7.0,20904.97,18533.27,4536.33,2000,1356.92,13.7,6,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
61,1,1,19,65779.2,0,0,0,0,0,67,1,3.0,17584.62,16735.59,4180.71,1000,766.19,6.89,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
48,1,1,65,61942.4,1,0,1,0,1,0,0,5.0,20427.15,20180.23,2946.87,1000,1200.09,9.29,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
48,1,1,38,61985.6,0,0,1,5,1,25,1,1.0,9591.2,10505.46,2516.47,1000,988.93,10.14,6,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
49,0,1,87,62289.6,1,1,0,0,1,27,1,8.0,13546.93,12692.15,3657.14,2000,1188.51,12.6,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,0,1,56,61939.2,1,0,0,0,0,95,1,8.0,41283.13,12993.19,4101.43,2000,1101.83,11.3,7,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
38,1,1,74,58220.8,0,1,1,0,0,8,1,4.0,23672.28,26462.01,7237.92,1000,1503.21,10.13,5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,1,1,88,87097.6,0,0,1,5,1,69,1,7.0,28813.44,14721.59,2014.78,500,944.03,9.57,7,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
57,0,0,71,87097.6,0,1,0,0,0,83,1,3.0,12095.5,19418.96,1944.8,1000,1248.05,7.48,6,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
44,1,1,79,60537.6,1,0,1,0,0,0,1,4.0,13952.35,6584.78,4480.78,1000,1280.88,9.98,7,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
41,0,1,79,59406.4,1,1,0,0,1,18,0,9.0,19517.32,12834.66,7234.84,1000,1235.14,12.77,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
33,1,1,84,87097.6,0,1,0,0,0,97,1,3.0,7664.38,19804.82,3733.92,1000,1347.04,7.57,4,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
37,0,1,76,57761.6,0,0,1,0,0,71,1,5.0,22022.71,30393.57,8172.97,1000,1436.79,11.99,3,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
45,1,1,81,25468.8,0,1,1,1,0,50,1,9.0,24907.01,22054.45,6592.99,1000,1060.74,9.69,2,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
45,0,0,85,60897.6,0,1,0,0,0,98,0,10.0,68933.07,42009.62,12208.47,500,951.56,10.99,5,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
40,1,0,46,59009.6,0,0,1,0,0,0,0,2.0,15073.59,5689.43,3633.32,500,1533.71,12.08,2,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
44,1,1,97,60532.8,1,0,0,0,1,49,0,6.0,11251.75,24231.67,3860.2,1000,1200.09,11.1,12,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
42,1,1,89,25468.8,1,1,1,0,0,88,1,1.0,7835.83,8631.15,6390.31,1000,988.93,10.15,3,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
34,1,1,66,25468.8,1,1,1,0,0,9,1,3.0,16408.91,21249.12,8612.36,2000,1101.83,8.95,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
42,0,0,90,79776.0,1,0,0,0,0,91,0,4.0,18725.8,13426.95,4010.7,1000,1722.5,10.96,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,1,1,51,79776.0,1,1,1,0,0,93,1,4.0,35102.54,11038.17,4288.36,500,1564.43,9.22,6,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
30,0,1,66,79776.0,0,0,0,0,0,54,0,3.0,34116.41,7357.28,4408.64,1000,1280.88,9.41,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39,0,1,74,79776.0,1,1,1,0,1,53,0,5.0,15973.15,16370.99,4929.77,500,722.66,11.12,1,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
39,1,1,94,79776.0,1,1,0,0,0,2,0,3.0,36859.11,32670.47,3998.75,1000,1310.8,9.83,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
45,0,0,85,60913.6,0,0,1,1,0,1,1,3.0,21508.5,24139.06,7024.62,2000,1356.92,9.27,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
41,1,1,54,29420.8,0,1,1,0,0,51,0,8.0,38809.1,41237.84,3482.97,1000,766.19,6.26,2,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
56,1,1,98,64409.6,1,1,0,0,0,69,0,2.0,20666.42,34042.65,4775.5,500,951.56,9.67,4,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28,1,1,66,53297.6,1,1,1,1,0,98,1,5.0,25224.04,22910.6,6965.1,1000,1200.09,9.61,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
55,1,1,69,64083.2,0,0,0,0,0,67,1,5.0,16981.1,37444.01,5194.67,1000,988.93,8.8,5,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
32,0,1,42,55420.8,1,1,0,0,0,100,0,5.0,13824.25,30184.19,3798.89,1000,1331.94,13.68,6,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
73,1,1,83,68638.4,1,1,0,0,0,100,1,5.0,18112.84,16459.87,5494.57,1000,1361.45,8.79,4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
43,1,1,82,60158.4,0,0,0,1,0,19,1,3.0,13692.47,35719.72,4217.61,1000,840.95,10.3,5,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
44,1,1,14,60544.0,1,0,1,0,0,0,1,4.0,19697.28,26138.8,5212.17,1000,1503.21,8.93,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
41,0,1,83,59425.6,0,1,0,0,1,84,0,9.0,8683.65,21801.51,9070.64,2000,1453.61,12.59,8,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
32,0,1,56,55452.8,0,1,0,0,1,53,1,5.0,31906.61,14981.6,10446.57,500,1564.43,9.42,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
31,0,1,85,44969.6,1,0,1,0,0,16,1,3.0,7883.44,13762.35,4326.08,1000,1280.88,9.01,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
58,0,1,78,64966.4,1,0,0,0,0,55,1,5.0,7228.59,23319.03,2979.43,1000,1436.79,9.33,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
60,1,1,62,65497.6,1,1,1,1,1,0,0,6.0,26337.99,18977.1,6169.71,500,1383.49,9.41,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
70,0,1,83,67969.6,1,1,0,0,1,38,1,4.0,12494.84,17771.69,6123.03,2000,1356.92,8.63,5,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
60,1,1,85,65510.4,1,1,0,2,0,69,1,3.0,3049.31,23607.25,1321.93,1000,766.19,9.68,4,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
39,1,1,70,58606.4,0,0,1,0,0,20,0,4.0,25249.25,15845.02,4943.27,500,951.56,7.74,4,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
44,0,1,83,60560.0,0,0,0,1,0,61,1,1.0,30460.85,25511.64,6133.58,500,1533.71,10.79,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
53,0,1,87,63524.8,1,1,1,1,0,45,1,10.0,21692.89,59421.97,3555.34,1000,1200.09,12.52,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
53,0,1,88,63545.6,0,1,0,0,0,6,1,5.0,17430.04,17917.44,2776.49,500,1093.83,12.14,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,0,1,87,60168.0,1,0,0,0,1,99,0,4.0,19891.41,54487.28,4651.22,1000,1331.94,12.68,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
41,1,1,78,59404.8,1,1,0,0,0,23,1,3.0,16477.86,14213.31,3876.34,2000,1188.51,10.92,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
46,0,1,86,61272.0,0,0,1,2,1,60,0,5.0,8103.13,34662.31,1950.89,2000,1101.83,9.11,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
58,0,1,74,64955.2,0,0,0,0,0,45,1,4.0,26362.99,22282.51,11544.16,1000,840.95,11.86,3,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
30,0,1,99,54428.8,1,0,0,0,0,86,1,7.0,24188.41,25066.58,4790.95,1000,1503.21,10.54,8,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
57,1,0,67,34672.0,0,0,1,0,0,87,0,2.0,28081.69,14399.84,7622.1,1000,1248.05,8.62,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
32,0,0,87,55436.8,0,1,0,0,1,22,1,6.0,42731.91,28566.35,4994.53,1000,1280.88,10.99,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
43,1,1,70,60195.2,0,0,0,0,0,50,1,2.0,22337.26,24505.74,8380.67,500,722.66,6.88,6,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
60,0,1,79,65502.4,1,0,0,0,0,62,1,3.0,20970.98,40441.56,1465.93,1000,1310.8,10.8,5,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
44,0,1,80,60545.6,1,0,0,0,0,1,0,3.0,7025.75,24581.26,7259.74,1000,1436.79,13.01,4,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
41,1,1,80,59414.4,1,0,0,0,1,32,1,2.0,11596.41,26525.59,7781.28,1000,766.19,9.91,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27,0,1,74,52713.6,0,1,1,0,1,85,0,8.0,17485.99,18967.35,8054.55,1000,1060.74,6.07,5,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
32,0,0,77,55446.4,0,1,0,0,0,88,0,7.0,11518.27,9818.57,4592.71,500,1533.71,12.91,4,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
64,1,0,94,66529.6,1,1,0,1,0,8,1,1.0,18125.75,8960.85,8608.41,500,1093.83,11.39,7,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
46,1,0,90,61259.2,0,1,0,0,0,38,0,5.0,29034.76,15350.76,8926.99,1000,988.93,9.45,4,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
45,1,0,54,60888.0,0,1,1,0,0,5,1,4.0,4197.15,18454.23,2165.34,1000,1331.94,11.2,5,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
40,0,0,89,59016.0,1,1,0,1,0,79,0,4.0,36131.33,24903.76,2957.24,1000,1361.45,10.72,2,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
47,1,1,83,61593.6,1,1,0,0,0,18,1,2.0,10041.42,34076.05,1768.09,2000,1101.83,11.1,6,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
51,1,1,71,82908.8,0,1,1,0,0,13,1,2.0,28966.38,29741.4,2296.09,1000,840.95,9.56,3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33,0,1,68,55950.4,1,0,1,2,1,99,1,4.0,7883.24,26764.37,1607.61,1000,1722.5,9.36,7,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
56,1,1,87,64396.8,1,0,0,0,0,71,1,6.0,27951.51,40175.42,3927.0,500,944.03,7.99,3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
43,1,1,89,60193.6,1,1,1,3,0,31,0,8.0,12124.09,7518.07,3447.81,1000,1235.14,8.47,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
61,0,1,47,65747.2,1,1,0,0,0,18,0,5.0,26429.79,37260.92,4796.39,1000,1347.04,12.32,4,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
40,0,1,83,59024.0,1,0,1,0,0,4,0,4.0,11950.82,39050.04,3133.49,1000,1436.79,8.63,5,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
44,1,1,91,60536.0,1,0,0,0,1,78,0,8.0,21260.49,21296.89,5291.29,500,1383.49,10.9,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
42,1,1,82,59806.4,1,1,0,1,0,85,1,6.0,16203.82,33785.62,2797.15,500,951.56,10.44,5,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
